tweet_id,tweet_date,text,name,stages_of_dogs,id,source,retweet_count,favorite_count,jpg_url,img_num,breed
823719002937630720,2017-01-24 02:28:08+00:00,RT @dog_rates: This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,Balto,,,,,,,,
823699002998870016,2017-01-24 01:08:40+00:00,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,Winston,,8.2369900299887e+17,Twitter for iPhone,2772.0,13826.0,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1.0,norfolk_terrier
823581115634085888,2017-01-23 17:20:14+00:00,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,Crawford,,8.235811156340859e+17,Twitter for iPhone,3031.0,14376.0,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1.0,german_shepherd
823333489516937216,2017-01-23 00:56:15+00:00,@HistoryInPics 13/10,None,,8.233334895169372e+17,Twitter for iPhone,31.0,777.0,,,
823322678127919110,2017-01-23 00:13:17+00:00,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,Wyatt,,,,,,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2.0,chihuahua
823269594223824897,2017-01-22 20:42:21+00:00,RT @dog_rates: We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,None,,,,,,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1.0,pomeranian
822975315408461824,2017-01-22 01:12:59+00:00,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,Albus,,8.229753154084618e+17,Twitter for iPhone,3958.0,19139.0,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1.0,pembroke
822872901745569793,2017-01-21 18:26:02+00:00,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,None,puppo,,,,,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1.0,labrador_retriever
822859134160621569,2017-01-21 17:31:20+00:00,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,Hobbes,,,,,,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1.0,chihuahua
822647212903690241,2017-01-21 03:29:14+00:00,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,Paisley,,,,,,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1.0,malamute
822610361945911296,2017-01-21 01:02:48+00:00,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,None,,8.226103619459113e+17,Twitter for iPhone,3423.0,16327.0,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1.0,norfolk_terrier
822489057087389700,2017-01-20 17:00:46+00:00,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,Paisley,,,,,,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1.0,malamute
822462944365645825,2017-01-20 15:17:01+00:00,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",Gabe,pupper,,,,,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3.0,samoyed
822244816520155136,2017-01-20 00:50:15+00:00,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,None,,8.222448165201551e+17,Twitter for iPhone,11421.0,38832.0,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1.0,pomeranian
822163064745328640,2017-01-19 19:25:24+00:00,RT @dog_rates: This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https:…,Mattie,,,,,,,,
821886076407029760,2017-01-19 01:04:45+00:00,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,Jimison,,8.218860764070298e+17,Twitter for iPhone,2692.0,12582.0,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1.0,cocker_spaniel
821813639212650496,2017-01-18 20:16:54+00:00,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,Hercules,,,,,,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1.0,cardigan
821765923262631936,2017-01-18 17:07:18+00:00,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,Duchess,doggo,8.21765923262632e+17,Twitter for iPhone,1899.0,9317.0,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1.0,labrador_retriever
821522889702862852,2017-01-18 01:01:34+00:00,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,Harlso,,,,,,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1.0,black-and-tan_coonhound
821421320206483457,2017-01-17 18:17:58+00:00,RT @dog_rates: This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co…,Sampson,doggo,,,,,,,
821407182352777218,2017-01-17 17:21:47+00:00,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,Sundance,doggo,,,,,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1.0,vizsla
821153421864615936,2017-01-17 00:33:26+00:00,@imgur for a polar bear tho I'd say 13/10 is appropriate,None,,8.21153421864616e+17,Twitter for iPhone,10.0,280.0,,,
821149554670182400,2017-01-17 00:18:04+00:00,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,Luca,,8.211495546701824e+17,Twitter for iPhone,2320.0,9718.0,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1.0,malinois
821107785811234820,2017-01-16 21:32:06+00:00,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,None,doggo,,,,,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1.0,papillon
821044531881721856,2017-01-16 17:20:45+00:00,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,Flash,,8.210445318817219e+17,Twitter for iPhone,2636.0,14021.0,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1.0,airedale
820837357901512704,2017-01-16 03:37:31+00:00,RT @dog_rates: This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5…,Finn,,,,,,,,
820749716845686786,2017-01-15 21:49:15+00:00,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,Sunny,,,,,,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2.0,pekinese
820690176645140481,2017-01-15 17:52:40+00:00,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,None,,,,,,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2.0,kuvasz
820494788566847489,2017-01-15 04:56:16+00:00,"RT @dog_rates: We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t…",None,,,,,,,,
820446719150292993,2017-01-15 01:45:15+00:00,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,Peaches,,,,,,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3.0,kuvasz
820314633777061888,2017-01-14 17:00:24+00:00,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",None,,8.203146337770619e+17,Twitter for iPhone,648.0,3706.0,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2.0,black-and-tan_coonhound
820078625395449857,2017-01-14 01:22:35+00:00,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,None,,,,,,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3.0,
820013781606658049,2017-01-13 21:04:55+00:00,"RT @dog_rates: This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://…",Oliver,puppo,,,,,,,
819952236453363712,2017-01-13 17:00:21+00:00,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",Oliver,puppo,8.199522364533637e+17,Twitter for iPhone,1369.0,5927.0,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1.0,staffordshire_bullterrier
819924195358416896,2017-01-13 15:08:56+00:00,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,None,doggo,8.199241953584169e+17,Twitter for iPhone,5607.0,14305.0,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1.0,
819711362133872643,2017-01-13 01:03:12+00:00,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,Howie,,,,,,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2.0,toy_poodle
819588359383371776,2017-01-12 16:54:26+00:00,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,Jazzy,,8.195883593833718e+17,Twitter for iPhone,2271.0,10606.0,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1.0,basenji
819347104292290561,2017-01-12 00:55:47+00:00,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,Anna,,,,,,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3.0,black-and-tan_coonhound
819238181065359361,2017-01-11 17:42:57+00:00,"Some happy pupper news to share. 10/10 for everyone involved 
https://t.co/MefMAZX2uv",None,pupper,,,,,,,
819227688460238848,2017-01-11 17:01:16+00:00,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,Finn,,8.192276884602388e+17,Twitter for iPhone,7733.0,25652.0,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1.0,german_shepherd
819015337530290176,2017-01-11 02:57:27+00:00,RT @dog_rates: This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,Bo,,,,,,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1.0,toy_poodle
819015331746349057,2017-01-11 02:57:26+00:00,RT @dog_rates: This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,Sunny,,,,,,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4.0,
819006400881917954,2017-01-11 02:21:57+00:00,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,Sunny,,,,,,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4.0,
819004803107983360,2017-01-11 02:15:36+00:00,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,Bo,,8.190048031079834e+17,Twitter for iPhone,42228.0,95450.0,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1.0,toy_poodle
818646164899774465,2017-01-10 02:30:30+00:00,RT @dog_rates: This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,Seamus,,,,,,,,
818627210458333184,2017-01-10 01:15:10+00:00,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,Wafer,,8.186272104583332e+17,Twitter for iPhone,8564.0,24597.0,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1.0,beagle
818614493328580609,2017-01-10 00:24:38+00:00,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,Bear,,,,,,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4.0,border_terrier
818588835076603904,2017-01-09 22:42:41+00:00,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,Chelsea,pupper,,,,,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1.0,chesapeake_bay_retriever
818536468981415936,2017-01-09 19:14:36+00:00,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,Tom,,8.18536468981416e+17,Twitter for iPhone,2873.0,12127.0,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1.0,welsh_springer_spaniel
818307523543449600,2017-01-09 04:04:51+00:00,RT @dog_rates: Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i…,Moose,,,,,,,,
818259473185828864,2017-01-09 00:53:55+00:00,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,Florence,,8.182594731858289e+17,Twitter for iPhone,2621.0,12197.0,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1.0,toy_poodle
818145370475810820,2017-01-08 17:20:31+00:00,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,Autumn,,,,,,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1.0,labrador_retriever
817908911860748288,2017-01-08 01:40:55+00:00,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
https://t.co/bbuKxk0fM8",None,,8.179089118607483e+17,Twitter for iPhone,906.0,5356.0,,,
817827839487737858,2017-01-07 20:18:46+00:00,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,Buddy,,,,,,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1.0,golden_retriever
817777686764523521,2017-01-07 16:59:28+00:00,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",Dido,doggo,,,,,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1.0,flat-coated_retriever
817536400337801217,2017-01-07 01:00:41+00:00,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",Eugene,,,,,,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2.0,french_bulldog
817502432452313088,2017-01-06 22:45:43+00:00,RT @dog_rates: Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https:/…,Herschel,pupper,,,,,,,
817423860136083457,2017-01-06 17:33:29+00:00,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,Ken,,,,,,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1.0,samoyed
817415592588222464,2017-01-06 17:00:38+00:00,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",Strudel,,8.174155925882225e+17,Twitter for iPhone,1131.0,6267.0,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1.0,black-and-tan_coonhound
817181837579653120,2017-01-06 01:31:47+00:00,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,None,pupper,,,,,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1.0,tibetan_terrier
817171292965273600,2017-01-06 00:49:53+00:00,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,Tebow,,8.171712929652736e+17,Twitter for iPhone,2326.0,9690.0,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1.0,irish_setter
817120970343411712,2017-01-05 21:29:55+00:00,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,None,,8.171209703434117e+17,Twitter for iPhone,3011.0,13367.0,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1.0,afghan_hound
817056546584727552,2017-01-05 17:13:55+00:00,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,Chloe,,8.170565465847276e+17,Twitter for iPhone,1927.0,9517.0,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1.0,french_bulldog
816829038950027264,2017-01-05 02:09:53+00:00,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,Betty,puppo,,,,,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1.0,golden_retriever
816816676327063552,2017-01-05 01:20:46+00:00,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,Timber,,8.168166763270636e+17,Twitter for iPhone,2361.0,11071.0,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1.0,pembroke
816697700272001025,2017-01-04 17:27:59+00:00,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,Binky,,,,,,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1.0,pomeranian
816450570814898180,2017-01-04 01:05:59+00:00,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,Moose,,,,,,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1.0,
816336735214911488,2017-01-03 17:33:39+00:00,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,Dudley,,8.163367352149115e+17,Twitter for iPhone,2269.0,9564.0,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1.0,kuvasz
816091915477250048,2017-01-03 01:20:49+00:00,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,Comet,,8.1609191547725e+17,Twitter for iPhone,2500.0,9927.0,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3.0,samoyed
816062466425819140,2017-01-02 23:23:48+00:00,"RT @dog_rates: Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://…",Jack,doggo,,,,,,,
816014286006976512,2017-01-02 20:12:21+00:00,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,Larry,,,,,,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1.0,border_collie
815990720817401858,2017-01-02 18:38:42+00:00,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",Jack,doggo,,,,,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1.0,miniature_pinscher
815966073409433600,2017-01-02 17:00:46+00:00,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,None,pupper,8.159660734094336e+17,Twitter for iPhone,9907.0,25057.0,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1.0,tibetan_terrier
815745968457060357,2017-01-02 02:26:09+00:00,RT @dog_rates: Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets h…,Levi,,,,,,,,
815736392542261248,2017-01-02 01:48:06+00:00,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,Akumi,,8.157363925422612e+17,Twitter for iPhone,2625.0,10937.0,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3.0,cardigan
815639385530101762,2017-01-01 19:22:38+00:00,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,Titan,,,,,,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1.0,norwegian_elkhound
815390420867969024,2017-01-01 02:53:20+00:00,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,None,,8.15390420867969e+17,Twitter for iPhone,4407.0,11467.0,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1.0,
814986499976527872,2016-12-31 00:08:17+00:00,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,Cooper,pupper,8.149864999765279e+17,Twitter for iPhone,1505.0,8485.0,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1.0,boxer
814638523311648768,2016-12-30 01:05:33+00:00,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,Olivia,,8.146385233116488e+17,Twitter for iPhone,3130.0,12511.0,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2.0,kuvasz
814578408554463233,2016-12-29 21:06:41+00:00,RT @dog_rates: Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https:/…,Beau,,,,,,,,
814530161257443328,2016-12-29 17:54:58+00:00,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,Alf,,8.145301612574433e+17,Twitter for iPhone,2156.0,9629.0,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1.0,toy_poodle
814153002265309185,2016-12-28 16:56:16+00:00,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,Oshie,,,,,,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1.0,labrador_retriever
813944609378369540,2016-12-28 03:08:11+00:00,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,Bruce,,,,,,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1.0,great_dane
813910438903693312,2016-12-28 00:52:25+00:00,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,Chubbs,doggo,8.139104389036933e+17,Twitter for iPhone,2194.0,10342.0,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1.0,eskimo_dog
813812741911748608,2016-12-27 18:24:12+00:00,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",Gary,,8.138127419117486e+17,Twitter for iPhone,16267.0,40402.0,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1.0,boston_bull
813800681631023104,2016-12-27 17:36:16+00:00,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,Sky,,8.138006816310231e+17,Twitter for iPhone,2060.0,9300.0,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1.0,siberian_husky
813217897535406080,2016-12-26 03:00:30+00:00,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,Atlas,,8.132178975354061e+17,Twitter for iPhone,8476.0,20783.0,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1.0,pomeranian
813202720496779264,2016-12-26 02:00:11+00:00,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,None,doggo,8.132027204967793e+17,Twitter for iPhone,2090.0,10192.0,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1.0,golden_retriever
813187593374461952,2016-12-26 01:00:05+00:00,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,None,,8.13187593374462e+17,Twitter for iPhone,5096.0,22085.0,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1.0,labrador_retriever
813172488309972993,2016-12-26 00:00:03+00:00,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,Eleanor,,,,,,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1.0,golden_retriever
813157409116065792,2016-12-25 23:00:08+00:00,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,Layla,,8.131574091160658e+17,Twitter for iPhone,2557.0,8588.0,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2.0,pembroke
813142292504645637,2016-12-25 22:00:04+00:00,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,None,,,,,,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3.0,ibizan_hound
813130366689148928,2016-12-25 21:12:41+00:00,I've been informed by multiple sources that this is actually a dog elf who's tired from helping Santa all night. Pupgraded to 12/10,None,,8.131303666891489e+17,Twitter for iPhone,513.0,4968.0,,,
813127251579564032,2016-12-25 21:00:18+00:00,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,None,doggo,8.13127251579564e+17,Twitter for iPhone,3652.0,13242.0,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1.0,whippet
813112105746448384,2016-12-25 20:00:07+00:00,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,Toby,,8.131121057464484e+17,Twitter for iPhone,3225.0,11515.0,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1.0,pembroke
813096984823349248,2016-12-25 19:00:02+00:00,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,Rocky,doggo,8.130969848233492e+17,Twitter for iPhone,4207.0,11694.0,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1.0,boston_bull
813081950185472002,2016-12-25 18:00:17+00:00,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,Baron,,,,,,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2.0,kelpie
813066809284972545,2016-12-25 17:00:08+00:00,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,Tyr,,,,,,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1.0,pembroke
